timestamp,step,x,y,yaw,v,omega,x_ref,y_ref,yaw_ref,v_ref,curvature_ref,lateral_error,heading_error,velocity_error,longitudinal_error,accel,steering_angle,jerk_accel,steering_rate,mpc_comp_time_ms,mpc_status,min_clearance,nearest_obstacle_id,collision_detected,collision_count,active_destination_id,goal_x,goal_y,replan_count,replan_in_progress,route_completion_ratio
2.0,40,1.3137,0.6641,0.4389,1.866,-0.099,1.35,0.6656,0.4426,1.5,0.0,0.0142,-0.0037,0.366,0.0,0.72,-0.0636,-1.2,-0.0018,155.171,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.0438
2.05,41,1.3982,0.7037,0.4339,1.902,-0.1028,1.4,0.6893,0.4409,1.5,0.0,0.0138,-0.007,0.402,0.0,0.66,-0.0648,-1.2,-0.0232,138.027,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.0466
2.1,42,1.4844,0.7437,0.4288,1.935,-0.1008,1.5,0.7362,0.4372,1.5,0.0,0.0134,-0.0084,0.435,0.0,0.6,-0.0624,-1.2,0.0466,143.734,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.0495
2.15,43,1.5724,0.7839,0.4238,1.965,-0.1053,1.6,0.7827,0.4332,1.5,0.0,0.0127,-0.0094,0.465,0.0,0.54,-0.0642,-1.2,-0.0355,167.086,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.0524
2.2,44,1.662,0.8243,0.4185,1.992,-0.1047,1.7,0.8288,0.429,1.5,0.0,0.0117,-0.0105,0.492,0.0,0.48,-0.063,-1.2,0.0242,163.912,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.0554
2.25,45,1.753,0.8648,0.4133,2.016,-0.1,1.8,0.8742,0.4246,1.5,0.0,0.0108,-0.0113,0.516,0.0,0.42,-0.0595,-1.2,0.0707,169.607,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.0584
2.3,46,1.8453,0.9053,0.4082,2.037,-0.104,1.85,0.8968,0.4223,1.5,0.0,0.0097,-0.0141,0.537,0.0,0.36,-0.0612,-1.2,-0.0343,158.29,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.0615
2.35,47,1.9388,0.9457,0.403,2.055,-0.1023,1.95,0.9414,0.4174,1.5,0.0,0.0085,-0.0144,0.555,0.0,0.3,-0.0597,-1.2,0.0307,169.309,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.0646
2.4,48,2.0333,0.986,0.3979,2.07,-0.1009,2.05,0.9855,0.4123,1.5,0.0,0.0072,-0.0144,0.57,0.0,0.24,-0.0584,-1.2,0.0241,161.392,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.0678
2.45,49,2.1287,1.0261,0.3929,2.082,-0.0999,2.15,1.0289,0.407,1.5,0.0,0.0059,-0.0141,0.582,0.0,0.18,-0.0575,-1.2,0.0183,165.707,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.071
2.5,50,2.2249,1.066,0.3879,2.091,-0.1064,2.25,1.0717,0.4014,1.5,0.0,0.0045,-0.0135,0.591,0.0,0.12,-0.061,-1.2,-0.0694,202.128,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.0742
2.55,51,2.3217,1.1055,0.3826,2.097,-0.1107,2.35,1.1138,0.3955,1.5,0.0,0.0033,-0.0129,0.597,0.0,0.06,-0.0632,-1.2,-0.045,153.912,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.0774
2.6,52,2.4189,1.1447,0.377,2.1,-0.1122,2.45,1.1551,0.3894,1.5,0.0,0.0021,-0.0124,0.6,0.0,-0.0,-0.064,-1.2,-0.0151,162.716,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.0806
2.65,53,2.5166,1.1833,0.3714,2.1,-0.113,2.55,1.1958,0.383,1.5,0.0,0.0009,-0.0116,0.6,0.0,-0.06,-0.0645,-1.2,-0.009,161.663,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.0839
2.7,54,2.6144,1.2214,0.3658,2.097,-0.1157,2.65,1.2357,0.3764,1.5,0.0,-0.0002,-0.0106,0.597,0.0,-0.12,-0.0661,-1.2,-0.0329,158.024,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.0871
2.75,55,2.7123,1.2589,0.36,2.091,-0.1175,2.75,1.2748,0.3695,1.5,0.0,-0.0012,-0.0095,0.591,0.0,-0.18,-0.0673,-1.2,-0.024,175.649,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.0904
2.8,56,2.8102,1.2958,0.3541,2.082,-0.12,2.85,1.3132,0.3624,1.5,0.0,-0.0022,-0.0083,0.582,0.0,-0.24,-0.069,-1.2,-0.0345,150.25,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.0937
2.85,57,2.9078,1.3319,0.3481,2.07,-0.1236,2.95,1.3507,0.355,1.5,0.0,-0.003,-0.0069,0.57,0.0,-0.3,-0.0715,-1.2,-0.0499,161.538,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.0969
2.9,58,3.0051,1.3672,0.3419,2.055,-0.1279,3.05,1.3873,0.3474,1.5,0.0,-0.0036,-0.0055,0.555,0.0,-0.36,-0.0745,-1.2,-0.06,175.494,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1002
2.95,59,3.1019,1.4016,0.3356,2.037,-0.1322,3.15,1.4231,0.3395,1.5,0.0,-0.0042,-0.0039,0.537,0.0,-0.42,-0.0777,-1.2,-0.0636,169.784,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1034
3.0,60,3.1981,1.4352,0.3289,2.016,-0.1376,3.2,1.4406,0.3355,1.5,0.0,-0.0045,-0.0066,0.516,0.0,-0.48,-0.0817,-1.2,-0.0801,150.711,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1066
3.05,61,3.2935,1.4677,0.3221,1.992,-0.1411,3.3,1.475,0.3273,1.5,0.0,-0.0048,-0.0052,0.492,0.0,-0.54,-0.0848,-1.2,-0.0615,155.023,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1098
3.1,62,3.388,1.4993,0.315,1.965,-0.1441,3.4,1.5085,0.3188,1.5,0.0,-0.005,-0.0038,0.465,0.0,-0.6,-0.0877,-1.2,-0.0593,148.266,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1129
3.15,63,3.4814,1.5297,0.3078,1.935,-0.1468,3.5,1.541,0.3101,1.5,0.0,-0.0051,-0.0023,0.435,0.0,-0.66,-0.0908,-1.2,-0.0606,144.965,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.116
3.2,64,3.5736,1.559,0.3005,1.902,-0.1504,3.6,1.5726,0.3011,1.5,0.0,-0.0051,-0.0006,0.402,0.0,-0.72,-0.0946,-1.2,-0.076,122.514,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1191
3.25,65,3.6644,1.5872,0.293,1.866,-0.1539,3.7,1.6031,0.292,1.5,0.0,-0.005,0.001,0.366,0.0,-0.78,-0.0986,-1.2,-0.0813,127.411,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1221
3.3,66,3.7537,1.6141,0.2853,1.827,-0.1561,3.8,1.6327,0.2826,1.5,0.0,-0.005,0.0027,0.327,0.0,-0.84,-0.1022,-1.2,-0.0709,119.308,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1251
3.35,67,3.8414,1.6398,0.2775,1.785,-0.1588,3.85,1.6471,0.2778,1.5,0.0,-0.0047,-0.0003,0.285,0.0,-0.8799,-0.1063,-0.7972,-0.0827,103.173,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.128
3.4,68,3.9272,1.6643,0.2695,1.741,-0.1605,3.95,1.6751,0.268,1.5,0.0,-0.0044,0.0015,0.241,0.0,-0.8199,-0.1102,1.2,-0.0768,85.36,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1309
3.45,69,4.0111,1.6874,0.2615,1.7,-0.1575,4.05,1.702,0.2581,1.5,0.0,-0.0042,0.0034,0.2,0.0,-0.7599,-0.1107,1.2,-0.0111,56.895,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1337
3.5,70,4.0932,1.7094,0.2536,1.662,-0.1581,4.1,1.7151,0.253,1.5,0.0,-0.0038,0.0006,0.162,0.0,-0.6999,-0.1136,1.2,-0.0583,88.892,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1364
3.55,71,4.1737,1.7303,0.2457,1.627,-0.1591,4.2,1.7404,0.2428,1.5,0.0,-0.0035,0.0029,0.127,0.0,-0.6399,-0.1168,1.2,-0.0637,105.804,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1391
3.6,72,4.2526,1.75,0.2378,1.595,-0.1621,4.3,1.7646,0.2323,1.5,0.0,-0.0033,0.0055,0.095,0.0,-0.5799,-0.1214,1.2,-0.0907,91.059,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1418
3.65,73,4.3301,1.7688,0.2297,1.566,-0.163,4.35,1.7763,0.227,1.5,0.0,-0.0028,0.0027,0.066,0.0,-0.5199,-0.1243,1.2,-0.0586,98.808,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1443
3.7,74,4.4064,1.7867,0.2215,1.54,-0.1631,4.45,1.7988,0.2163,1.5,0.0,-0.0025,0.0052,0.04,0.0,-0.4599,-0.1264,1.2,-0.0426,109.182,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1469
3.75,75,4.4815,1.8036,0.2133,1.5171,-0.1636,4.5,1.8097,0.2108,1.5,0.0,-0.0021,0.0025,0.0171,0.0,-0.3999,-0.1287,1.2,-0.0461,109.488,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1494
3.8,76,4.5556,1.8196,0.2052,1.4971,-0.1629,4.6,1.8305,0.1998,1.5,0.0,-0.0018,0.0054,-0.0029,0.0,-0.3399,-0.1299,1.2,-0.0226,130.49,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1519
3.85,77,4.6289,1.8349,0.197,1.4801,-0.1633,4.65,1.8405,0.1942,1.5,0.0,-0.0014,0.0028,-0.0199,0.0,-0.2799,-0.1316,1.2,-0.035,120.82,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1543
3.9,78,4.7015,1.8494,0.1889,1.4661,-0.1642,4.75,1.8596,0.183,1.5,0.0,-0.0012,0.0059,-0.0339,0.0,-0.2199,-0.1336,1.2,-0.0392,115.874,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1567
3.95,79,4.7735,1.8631,0.1806,1.4551,-0.1645,4.8,1.8687,0.1773,1.5,0.0,-0.0008,0.0033,-0.0449,0.0,-0.1599,-0.1349,1.2,-0.0261,100.022,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1591
4.0,80,4.845,1.8762,0.1724,1.4471,-0.1662,4.85,1.8775,0.1715,1.5,0.0,-0.0004,0.0009,-0.0529,0.0,-0.0999,-0.1369,1.2,-0.0411,126.446,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1615
4.05,81,4.9163,1.8886,0.1641,1.4421,-0.1689,4.95,1.8942,0.1599,1.5,0.0,-0.0002,0.0042,-0.0579,0.0,-0.0399,-0.1396,1.2,-0.0542,112.469,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1639
4.1,82,4.9875,1.9004,0.1557,1.4401,-0.1714,5.0,1.9021,0.1541,1.5,0.0,0.0002,0.0016,-0.0599,0.0,0.0201,-0.1419,1.2,-0.0449,91.022,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1662
4.15,83,5.0586,1.9116,0.1471,1.4411,-0.1735,5.1,1.917,0.1423,1.5,0.0,0.0005,0.0048,-0.0589,0.0,0.0801,-0.1435,1.2,-0.0321,119.903,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1686
4.2,84,5.1299,1.9221,0.1384,1.4451,-0.1756,5.15,1.9241,0.1363,1.5,0.0,0.0008,0.0021,-0.0549,0.0,0.1401,-0.1448,1.2,-0.027,71.209,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.171
4.25,85,5.2014,1.9321,0.1296,1.4521,-0.1782,5.25,1.9372,0.1244,1.5,0.0,0.0009,0.0052,-0.0479,0.0,0.2001,-0.1462,1.2,-0.0269,72.524,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1734
4.3,86,5.2734,1.9415,0.1207,1.4621,-0.1772,5.3,1.9433,0.1183,1.5,0.0,0.0013,0.0024,-0.0379,0.0,0.1838,-0.1444,-0.3261,0.0358,55.782,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1758
4.35,87,5.346,1.9503,0.1119,1.4713,-0.1781,5.35,1.9491,0.1123,1.5,0.0,0.0016,-0.0004,-0.0287,0.0,0.1635,-0.1443,-0.4064,0.0024,69.747,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1782
4.4,88,5.4191,1.9585,0.103,1.4795,-0.1806,5.45,1.9597,0.1001,1.5,0.0,0.0019,0.0029,-0.0205,0.0,0.1363,-0.1454,-0.5447,-0.0229,78.797,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1806
4.45,89,5.4927,1.9661,0.0939,1.4863,-0.1832,5.5,1.9646,0.0939,1.5,0.0,0.0022,0.0,-0.0137,0.0,0.1135,-0.1468,-0.4552,-0.0281,83.528,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1831
4.5,90,5.5667,1.9731,0.0848,1.492,-0.1856,5.6,1.9734,0.0816,1.5,0.0,0.0024,0.0032,-0.008,0.0,0.0909,-0.1482,-0.4527,-0.0269,70.117,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1856
4.55,91,5.641,1.9794,0.0755,1.4965,-0.1877,5.65,1.9773,0.0754,1.5,0.0,0.0027,0.0001,-0.0035,0.0,0.0747,-0.1494,-0.3244,-0.0252,65.73,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.188
4.6,92,5.7156,1.985,0.0661,1.5003,-0.1895,5.75,1.9842,0.0629,1.5,0.0,0.003,0.0032,0.0003,0.0,0.0585,-0.1504,-0.3233,-0.0195,65.463,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1905
4.65,93,5.7905,1.99,0.0566,1.5032,-0.191,5.8,1.9872,0.0567,1.5,0.0,0.0033,-0.0001,0.0032,0.0,0.048,-0.1513,-0.2096,-0.0178,61.526,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.193
4.7,94,5.8655,1.9942,0.0471,1.5056,-0.192,5.9,1.9923,0.0441,1.5,0.0,0.0035,0.003,0.0056,0.0,0.0367,-0.1518,-0.2259,-0.0112,62.057,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.1955
4.75,95,5.9407,1.9978,0.0375,1.5074,-0.1929,5.95,1.9943,0.0378,1.5,0.0,0.0038,-0.0003,0.0074,0.0,0.0303,-0.1524,-0.1285,-0.0104,63.323,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.198
4.8,96,6.016,2.0006,0.0278,1.5089,-0.1933,6.05,1.9975,0.0253,1.5,0.0,0.004,0.0025,0.0089,0.0,0.0224,-0.1526,-0.1587,-0.004,59.02,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.2005
4.85,97,6.0914,2.0027,0.0182,1.5101,-0.1938,6.1,1.9986,0.0189,1.5,0.0,0.0043,-0.0007,0.0101,0.0,0.0187,-0.1528,-0.0728,-0.0042,54.428,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.203
4.9,98,6.1669,2.0041,0.0085,1.511,-0.1938,6.2,1.9998,0.0063,1.5,0.0,0.0045,0.0022,0.011,0.0,0.0131,-0.1527,-0.1125,0.0018,64.339,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.2056
4.95,99,6.2425,2.0047,-0.0012,1.5117,-0.1938,6.25,2.0,0.0,1.5,0.0,0.0047,-0.0012,0.0117,0.0,0.0114,-0.1527,-0.0343,0.0003,61.809,1,999.0,none,0,0,DEST_BAY_01,30.0,1.9021,0,0,0.2081
